opportunity_id,customer_id,product_name,deal_value_usd,stage,sales_rep,close_date
O01177,C0220,Market Intelligence,171138,Negotiation,Bob,2026-07-18
O01178,C0453,Commodity Insights,187216,Negotiation,Alice,2026-09-14
O01179,C0668,Commodity Insights,51664,Prospecting,Carol,2026-08-25
O01180,C0687,Commodity Insights,195969,Closed Won,Bob,2026-10-18
O01181,C0898,Market Intelligence,105258,Negotiation,Bob,2026-12-01
O01182,C0201,Commodity Insights,99631,Closed Lost,Bob,2026-01-19
O01183,C0318,Commodity Insights,29669,Negotiation,Carol,2026-09-01
O01184,C0622,Commodity Insights,13789,Negotiation,David,2026-07-02
O01185,C0713,ESG Analytics,71332,Negotiation,Alice,2026-10-27
O01186,C0032,ESG Analytics,248158,Closed Won,Emma,2026-11-15
O01187,C0503,Market Intelligence,129111,Closed Lost,Alice,2026-01-12
O01188,C0030,ESG Analytics,239426,Proposal,Bob,2026-03-03
O01189,C0430,Market Intelligence,19692,Closed Won,Alice,2026-06-04
O01190,C0879,ESG Analytics,77739,Proposal,Emma,2026-12-01
O01191,C0341,ESG Analytics,227358,Negotiation,Bob,2026-10-24
O01192,C0967,Commodity Insights,140355,Prospecting,David,2026-07-27
O01193,C0684,ESG Analytics,21117,Prospecting,Bob,2026-09-05
O01194,C0747,Commodity Insights,27011,Proposal,David,2026-01-09
O01195,C0624,Market Intelligence,185542,Closed Lost,David,2026-03-21
O01196,C0765,Market Intelligence,86569,Negotiation,Emma,2026-06-04
O01197,C0350,Commodity Insights,153943,Prospecting,Emma,2026-08-03
O01198,C0120,Market Intelligence,52841,Prospecting,Bob,2026-06-19
O01199,C0642,Market Intelligence,205991,Proposal,Alice,2026-04-21
O01200,C0384,Commodity Insights,26305,Proposal,Carol,2026-11-21
O01201,C0966,Market Intelligence,200928,Proposal,Carol,2026-01-13
O01202,C0723,Commodity Insights,51662,Negotiation,Bob,2026-10-11
O01203,C0424,Market Intelligence,223962,Proposal,Carol,2026-04-06
O01204,C0303,Commodity Insights,187860,Closed Won,Carol,2026-02-16
O01205,C0364,ESG Analytics,100319,Negotiation,Emma,2026-08-27
O01206,C0647,ESG Analytics,223033,Proposal,Alice,2026-10-13
O01207,C0160,ESG Analytics,154084,Proposal,David,2026-06-21
O01208,C0831,ESG Analytics,213737,Negotiation,Bob,2026-06-23
O01209,C0992,ESG Analytics,149601,Negotiation,Alice,2026-09-25
O01210,C0216,Commodity Insights,62214,Closed Won,Carol,2026-01-04
O01211,C0530,ESG Analytics,170442,Proposal,David,2026-03-15
O01212,C0601,Commodity Insights,102591,Closed Lost,David,2026-11-19
O01213,C0923,Market Intelligence,89507,Prospecting,Carol,2026-01-06
O01214,C0432,Commodity Insights,92742,Negotiation,Alice,2026-03-12
O01215,C0314,Market Intelligence,127379,Closed Lost,Bob,2026-01-15
O01216,C0829,ESG Analytics,124654,Closed Lost,Emma,2026-12-14
O01217,C0749,Commodity Insights,129144,Proposal,Carol,2026-12-12
O01218,C0616,Commodity Insights,131499,Closed Won,Carol,2026-01-08
O01219,C0782,ESG Analytics,33273,Closed Won,David,2026-05-19
O01220,C0411,ESG Analytics,12485,Proposal,Emma,2026-03-10
O01221,C0908,ESG Analytics,187879,Closed Lost,Bob,2026-10-25
O01222,C0143,Market Intelligence,178908,Negotiation,Alice,2026-02-10
O01223,C0812,Market Intelligence,215105,Negotiation,David,2026-07-06
O01224,C0472,Market Intelligence,177650,Proposal,Bob,2026-03-10
O01225,C0315,Market Intelligence,53390,Proposal,Bob,2026-07-03
O01226,C0742,Market Intelligence,45406,Closed Lost,Carol,2026-01-16
O01227,C0164,Commodity Insights,31191,Closed Won,Emma,2026-11-13
O01228,C0716,Market Intelligence,244293,Closed Won,David,2026-08-23
O01229,C0249,Market Intelligence,106600,Proposal,Carol,2026-03-13
O01230,C0792,Commodity Insights,240410,Negotiation,David,2026-10-13
O01231,C0547,Market Intelligence,95929,Closed Won,Emma,2026-01-08
O01232,C0907,ESG Analytics,51703,Proposal,Carol,2026-06-11
O01233,C0514,Market Intelligence,165056,Closed Lost,David,2026-02-21
O01234,C0236,Market Intelligence,136058,Proposal,Alice,2026-04-10
O01235,C0446,Market Intelligence,94020,Closed Won,Bob,2026-07-05
O01236,C0292,Commodity Insights,106401,Closed Won,Alice,2026-05-14
O01237,C0184,Market Intelligence,109389,Closed Lost,Alice,2026-08-26
O01238,C0085,Commodity Insights,184847,Prospecting,David,2026-01-06
O01239,C0327,Market Intelligence,155649,Closed Lost,David,2026-11-15
O01240,C0012,Commodity Insights,176394,Closed Won,David,2026-01-10
O01241,C0436,Commodity Insights,199527,Prospecting,Emma,2026-08-17
O01242,C0382,Commodity Insights,191652,Negotiation,Emma,2026-06-04
O01243,C0805,Market Intelligence,116166,Closed Lost,David,2026-11-03
O01244,C0154,Market Intelligence,93372,Closed Lost,Carol,2026-04-17
O01245,C0833,ESG Analytics,195743,Closed Won,David,2026-01-15
O01246,C0289,Market Intelligence,36863,Closed Won,David,2026-06-02
O01247,C0911,ESG Analytics,184932,Negotiation,Carol,2026-07-11
O01248,C0692,Commodity Insights,206020,Prospecting,Emma,2026-05-06
O01249,C0301,Commodity Insights,114329,Prospecting,David,2026-06-10
O01250,C0652,Market Intelligence,161179,Prospecting,Carol,2026-12-02
O01251,C0545,ESG Analytics,108865,Proposal,Bob,2026-02-18
O01252,C0097,Market Intelligence,195522,Proposal,David,2026-07-09
O01253,C0354,Commodity Insights,185615,Closed Lost,Bob,2026-12-27
O01254,C0537,ESG Analytics,125171,Prospecting,Alice,2026-06-12
O01255,C0040,Market Intelligence,164738,Prospecting,David,2026-09-24
O01256,C0081,Commodity Insights,248122,Negotiation,David,2026-07-01
O01257,C0189,ESG Analytics,72333,Prospecting,David,2026-02-26
O01258,C0197,ESG Analytics,73413,Negotiation,Emma,2026-09-18
O01259,C0875,Market Intelligence,186995,Prospecting,Carol,2026-10-16
O01260,C0221,Commodity Insights,77033,Proposal,Carol,2026-09-22
O01261,C0047,ESG Analytics,109509,Proposal,Carol,2026-05-01
O01262,C0417,Market Intelligence,9907,Closed Won,Bob,2026-05-09
O01263,C0474,ESG Analytics,212161,Negotiation,Alice,2026-04-08
O01264,C0019,ESG Analytics,90094,Proposal,Alice,2026-10-10
O01265,C0746,ESG Analytics,164728,Closed Won,Emma,2026-07-21
O01266,C0610,Commodity Insights,146939,Closed Won,David,2026-09-01
O01267,C0352,Commodity Insights,88792,Negotiation,David,2026-03-15
O01268,C0875,ESG Analytics,135803,Proposal,Emma,2026-12-06
O01269,C0690,Commodity Insights,72028,Closed Won,Alice,2026-11-28
O01270,C0586,Market Intelligence,170513,Closed Won,Emma,2026-06-03
O01271,C0213,ESG Analytics,143829,Negotiation,Carol,2026-05-25
O01272,C0323,Commodity Insights,181816,Closed Won,Alice,2026-03-20
O01273,C0599,Market Intelligence,168647,Negotiation,Emma,2026-07-14
O01274,C0784,Market Intelligence,201971,Negotiation,Emma,2026-12-16
O01275,C0241,Commodity Insights,246480,Closed Lost,Bob,2026-07-20
O01276,C0972,Market Intelligence,30422,Closed Won,Bob,2026-04-04
O01277,C0585,Commodity Insights,51824,Proposal,David,2026-09-14
O01278,C0361,Market Intelligence,114623,Closed Lost,Carol,2026-06-25
O01279,C0372,ESG Analytics,32692,Negotiation,Emma,2026-09-18
O01280,C0402,Market Intelligence,230196,Closed Won,David,2026-08-10
O01281,C0846,Commodity Insights,46148,Proposal,David,2026-05-01
O01282,C0546,Commodity Insights,204998,Closed Won,Bob,2026-11-04
O01283,C0393,ESG Analytics,176207,Closed Won,David,2026-07-07
O01284,C0652,Market Intelligence,167234,Proposal,Bob,2026-10-20
O01285,C0516,Market Intelligence,162173,Closed Lost,David,2026-01-11
O01286,C0625,Market Intelligence,48636,Closed Lost,David,2026-11-03
O01287,C0975,Commodity Insights,10955,Closed Lost,David,2026-09-17
O01288,C0885,Market Intelligence,227903,Proposal,David,2026-06-24
O01289,C0896,Market Intelligence,50930,Closed Won,Bob,2026-06-05
O01290,C0301,Market Intelligence,239473,Prospecting,Bob,2026-10-15
O01291,C0471,Market Intelligence,184220,Closed Lost,David,2026-04-26
O01292,C0182,Commodity Insights,136128,Prospecting,Emma,2026-06-28
O01293,C0943,Market Intelligence,69189,Closed Won,Alice,2026-01-24
O01294,C0034,ESG Analytics,182438,Closed Won,Emma,2026-08-28
O01295,C0395,Market Intelligence,210269,Closed Won,Carol,2026-12-18
O01296,C0124,ESG Analytics,208580,Closed Lost,Emma,2026-12-01
O01297,C0450,Commodity Insights,221990,Prospecting,Carol,2026-07-27
O01298,C0843,ESG Analytics,206526,Prospecting,Carol,2026-07-23
O01299,C0950,ESG Analytics,169958,Closed Won,David,2026-02-04
O01300,C0150,Commodity Insights,203689,Closed Lost,Alice,2026-12-06
O01301,C0376,Commodity Insights,177107,Negotiation,Bob,2026-04-26
O01302,C0495,Market Intelligence,74339,Prospecting,Carol,2026-11-23
O01303,C0076,Commodity Insights,240718,Closed Won,Bob,2026-05-11
O01304,C0303,ESG Analytics,121568,Negotiation,David,2026-12-09
O01305,C0582,Commodity Insights,160825,Prospecting,Bob,2026-03-17
O01306,C0296,Market Intelligence,62939,Negotiation,Emma,2026-06-23
O01307,C0299,Commodity Insights,192652,Proposal,Emma,2026-11-10
O01308,C0487,ESG Analytics,120307,Negotiation,Bob,2026-12-26
O01309,C0712,Market Intelligence,43410,Closed Lost,Carol,2026-07-09
O01310,C0653,Market Intelligence,12341,Proposal,Emma,2026-05-05
O01311,C0599,Market Intelligence,73005,Negotiation,Emma,2026-12-28
O01312,C0530,Commodity Insights,130035,Closed Lost,Bob,2026-06-21
O01313,C0160,ESG Analytics,228506,Closed Lost,Carol,2026-09-12
O01314,C0388,Commodity Insights,174968,Proposal,Emma,2026-08-06
O01315,C0496,Commodity Insights,8730,Prospecting,Carol,2026-04-10
O01316,C0212,Market Intelligence,44344,Negotiation,Emma,2026-12-26
O01317,C0123,ESG Analytics,56627,Negotiation,David,2026-08-19
O01318,C0935,ESG Analytics,242581,Prospecting,Emma,2026-04-24
O01319,C0208,Commodity Insights,179127,Prospecting,David,2026-11-04
O01320,C0975,Commodity Insights,138016,Prospecting,Carol,2026-09-18
O01321,C0867,ESG Analytics,145962,Prospecting,Alice,2026-08-19
O01322,C0536,Market Intelligence,69144,Negotiation,Bob,2026-12-21
O01323,C0879,Market Intelligence,64857,Closed Won,Bob,2026-01-20
O01324,C0273,ESG Analytics,77738,Prospecting,Bob,2026-12-27
O01325,C0940,Market Intelligence,242539,Proposal,Emma,2026-05-02
O01326,C0213,Market Intelligence,68947,Closed Lost,Emma,2026-08-15
O01327,C0101,ESG Analytics,236116,Prospecting,Carol,2026-11-03
O01328,C0202,Commodity Insights,35515,Closed Won,Alice,2026-08-07
O01329,C0103,ESG Analytics,159501,Proposal,Emma,2026-08-10
O01330,C0583,Market Intelligence,157492,Closed Won,Alice,2026-12-15
O01331,C0797,ESG Analytics,56065,Closed Lost,Emma,2026-08-01
O01332,C0258,Commodity Insights,162641,Negotiation,David,2026-11-06
O01333,C0337,ESG Analytics,131688,Closed Lost,Carol,2026-11-10
O01334,C0271,ESG Analytics,70279,Negotiation,Carol,2026-11-18
O01335,C0516,Commodity Insights,169081,Closed Won,Alice,2026-03-16
O01336,C0007,Commodity Insights,239190,Closed Lost,David,2026-08-06
O01337,C0184,Market Intelligence,204344,Closed Won,Carol,2026-02-28
O01338,C0454,Commodity Insights,172217,Closed Lost,Bob,2026-04-25
O01339,C0112,Market Intelligence,60893,Negotiation,Emma,2026-05-11
O01340,C0785,ESG Analytics,128699,Prospecting,Carol,2026-10-07
O01341,C0585,ESG Analytics,45526,Negotiation,Bob,2026-04-25
O01342,C0406,Market Intelligence,228440,Proposal,Emma,2026-11-06
O01343,C0334,ESG Analytics,129197,Closed Lost,David,2026-12-09
O01344,C0235,Commodity Insights,128727,Negotiation,Carol,2026-03-10
O01345,C0342,ESG Analytics,97781,Negotiation,David,2026-05-14
O01346,C0577,Commodity Insights,204935,Closed Won,Alice,2026-07-02
O01347,C0992,Commodity Insights,97697,Proposal,David,2026-05-01
O01348,C0839,ESG Analytics,58008,Proposal,Carol,2026-05-27
O01349,C0383,Market Intelligence,89369,Closed Won,David,2026-06-18
O01350,C0574,ESG Analytics,57285,Proposal,Emma,2026-09-15
O01351,C0877,Commodity Insights,33006,Prospecting,Bob,2026-03-11
O01352,C0741,Commodity Insights,194075,Closed Lost,David,2026-01-25
O01353,C0676,Commodity Insights,185302,Closed Won,Bob,2026-05-20
O01354,C0601,Commodity Insights,20549,Prospecting,Alice,2026-11-11
O01355,C0283,ESG Analytics,101848,Closed Won,Carol,2026-02-16
O01356,C0138,ESG Analytics,24395,Negotiation,David,2026-03-28
O01357,C0155,ESG Analytics,83343,Closed Lost,Bob,2026-09-03
O01358,C0449,Market Intelligence,90941,Closed Lost,Emma,2026-11-09
O01359,C0571,ESG Analytics,219252,Negotiation,Alice,2026-03-25
O01360,C0789,Market Intelligence,233255,Negotiation,Carol,2026-08-24
O01361,C0906,Market Intelligence,53271,Negotiation,David,2026-04-15
O01362,C0371,Commodity Insights,57162,Negotiation,Carol,2026-10-24
O01363,C0956,Market Intelligence,41770,Prospecting,David,2026-07-13
O01364,C0826,Commodity Insights,214216,Prospecting,Emma,2026-01-17
O01365,C0383,Market Intelligence,153298,Closed Won,Alice,2026-09-28
O01366,C0818,Commodity Insights,212129,Closed Lost,David,2026-05-19
O01367,C0342,ESG Analytics,22592,Prospecting,Emma,2026-02-18
O01368,C0800,Market Intelligence,144398,Proposal,Emma,2026-02-19
O01369,C0945,Commodity Insights,164916,Proposal,Alice,2026-11-14
O01370,C0838,Commodity Insights,127084,Closed Won,Bob,2026-11-11
O01371,C0075,Market Intelligence,174827,Closed Lost,Carol,2026-08-17
O01372,C0800,ESG Analytics,198844,Closed Won,Alice,2026-07-19
O01373,C0301,Market Intelligence,168496,Closed Won,Alice,2026-01-08
O01374,C0331,Commodity Insights,44451,Negotiation,Bob,2026-10-22
O01375,C0787,Commodity Insights,144556,Closed Won,Bob,2026-10-12
O01376,C0915,ESG Analytics,232342,Closed Lost,Bob,2026-04-25
O01377,C0152,Market Intelligence,85866,Proposal,Alice,2026-01-18
O01378,C0617,Market Intelligence,209331,Proposal,Emma,2026-06-03
O01379,C0336,Commodity Insights,248391,Proposal,Bob,2026-04-10
O01380,C0168,Commodity Insights,76061,Proposal,Bob,2026-06-01
O01381,C0141,Commodity Insights,37272,Closed Won,Alice,2026-08-28
O01382,C0762,ESG Analytics,59679,Closed Won,Alice,2026-08-15
O01383,C0409,Market Intelligence,58905,Closed Won,Emma,2026-02-03
O01384,C0993,Market Intelligence,137829,Closed Lost,Emma,2026-02-06
O01385,C0775,Market Intelligence,36551,Closed Won,Emma,2026-06-24
O01386,C0325,Commodity Insights,55064,Proposal,Alice,2026-09-12
O01387,C0490,Commodity Insights,138361,Prospecting,David,2026-01-01
O01388,C0390,Commodity Insights,109938,Prospecting,Carol,2026-06-10
O01389,C0857,Market Intelligence,118809,Negotiation,Bob,2026-12-03
O01390,C0667,ESG Analytics,217381,Closed Won,David,2026-01-09
O01391,C0748,ESG Analytics,240229,Negotiation,Alice,2026-03-28
O01392,C0255,Market Intelligence,153001,Prospecting,Bob,2026-09-05
O01393,C0144,ESG Analytics,128158,Prospecting,Alice,2026-10-26
O01394,C0215,ESG Analytics,178264,Negotiation,Carol,2026-10-14
O01395,C0844,Market Intelligence,114901,Proposal,Bob,2026-09-05
O01396,C0760,ESG Analytics,52609,Negotiation,Alice,2026-03-01
O01397,C0510,Market Intelligence,85233,Closed Won,Carol,2026-05-20
O01398,C0329,Market Intelligence,210329,Prospecting,Carol,2026-01-16
O01399,C0036,ESG Analytics,233596,Proposal,David,2026-01-18
O01400,C0387,ESG Analytics,194404,Closed Lost,Bob,2026-03-04
O01401,C0016,Commodity Insights,240192,Proposal,Alice,2026-07-03
O01402,C0116,Commodity Insights,126748,Closed Won,Emma,2026-08-05
O01403,C0878,ESG Analytics,217185,Prospecting,Carol,2026-08-16
O01404,C0922,Commodity Insights,38606,Negotiation,Emma,2026-06-20
O01405,C0685,ESG Analytics,30270,Closed Won,David,2026-12-27
O01406,C0873,ESG Analytics,56455,Proposal,Bob,2026-09-05
O01407,C0825,Market Intelligence,64127,Prospecting,Alice,2026-12-13
O01408,C0290,ESG Analytics,32584,Proposal,Bob,2026-05-06
O01409,C0748,ESG Analytics,83933,Negotiation,David,2026-11-19
O01410,C0533,ESG Analytics,156300,Negotiation,Bob,2026-06-14
O01411,C0384,ESG Analytics,43068,Closed Lost,Alice,2026-12-26
O01412,C0395,ESG Analytics,17587,Proposal,Bob,2026-01-05
O01413,C0650,Market Intelligence,223989,Proposal,Bob,2026-07-11
O01414,C0012,ESG Analytics,131032,Closed Won,Carol,2026-04-21
O01415,C0891,ESG Analytics,111340,Closed Won,Bob,2026-08-20
O01416,C0270,ESG Analytics,120307,Prospecting,Carol,2026-11-25
O01417,C0527,Commodity Insights,93409,Proposal,Carol,2026-06-26
O01418,C0893,Commodity Insights,207377,Closed Lost,David,2026-11-04
O01419,C0685,Commodity Insights,205086,Closed Lost,Carol,2026-02-26
O01420,C0375,Commodity Insights,173373,Prospecting,Emma,2026-03-04
O01421,C0233,Commodity Insights,222599,Prospecting,Alice,2026-09-23
O01422,C0303,Market Intelligence,233932,Negotiation,Carol,2026-08-14
O01423,C0567,Market Intelligence,232270,Closed Lost,Bob,2026-07-27
O01424,C0964,ESG Analytics,56086,Proposal,Bob,2026-01-07
O01425,C0752,ESG Analytics,97782,Closed Lost,Emma,2026-03-19
O01426,C0881,ESG Analytics,142637,Prospecting,Emma,2026-06-18
O01427,C0236,ESG Analytics,144164,Proposal,Carol,2026-03-04
O01428,C0697,Market Intelligence,171437,Closed Lost,Bob,2026-12-05
O01429,C0554,ESG Analytics,116153,Proposal,Carol,2026-01-13
O01430,C0304,Commodity Insights,241180,Closed Lost,David,2026-08-15
O01431,C0330,Market Intelligence,194149,Negotiation,Alice,2026-02-09
O01432,C0726,ESG Analytics,180143,Negotiation,Bob,2026-12-20
O01433,C0609,Market Intelligence,20524,Closed Won,Bob,2026-03-16
O01434,C0843,Market Intelligence,205433,Proposal,David,2026-03-21
O01435,C0430,Commodity Insights,160036,Proposal,Bob,2026-06-03
O01436,C0232,Commodity Insights,41815,Closed Won,Alice,2026-12-24
O01437,C0600,ESG Analytics,44805,Proposal,David,2026-03-22
O01438,C0283,Commodity Insights,7823,Prospecting,Emma,2026-05-17
O01439,C0106,ESG Analytics,161879,Closed Won,Bob,2026-11-15
O01440,C0306,Market Intelligence,146887,Closed Lost,David,2026-03-03
O01441,C0902,ESG Analytics,94489,Negotiation,Alice,2026-07-27
O01442,C0913,Commodity Insights,34579,Closed Won,David,2026-10-06
O01443,C0898,ESG Analytics,186256,Closed Won,Carol,2026-04-17
O01444,C0106,Market Intelligence,196826,Closed Lost,Emma,2026-06-08
O01445,C0891,ESG Analytics,134638,Closed Won,David,2026-01-21
O01446,C0108,Commodity Insights,225810,Negotiation,Carol,2026-11-17
O01447,C0337,Commodity Insights,179844,Negotiation,Carol,2026-02-01
O01448,C0104,ESG Analytics,216285,Closed Won,Bob,2026-10-16
O01449,C0227,ESG Analytics,118709,Negotiation,Alice,2026-12-16
O01450,C0575,ESG Analytics,224522,Closed Lost,David,2026-10-17
O01451,C0892,ESG Analytics,105292,Prospecting,Emma,2026-02-19
O01452,C0859,ESG Analytics,30841,Closed Lost,Alice,2026-02-25
O01453,C0245,Commodity Insights,157075,Closed Lost,David,2026-07-23
O01454,C0763,Market Intelligence,96043,Closed Won,David,2026-10-28
O01455,C0536,Market Intelligence,109514,Closed Won,Alice,2026-04-19
O01456,C0186,Market Intelligence,170287,Negotiation,Alice,2026-05-14
O01457,C0822,Market Intelligence,196118,Closed Won,Carol,2026-06-27
O01458,C0700,Commodity Insights,97373,Proposal,Carol,2026-08-26
O01459,C0049,Commodity Insights,125115,Negotiation,Bob,2026-04-18
O01460,C0790,ESG Analytics,174944,Negotiation,David,2026-06-25
O01461,C0836,Market Intelligence,226438,Closed Won,Alice,2026-06-12
O01462,C0632,ESG Analytics,198949,Proposal,Carol,2026-05-04
O01463,C0937,ESG Analytics,28706,Closed Won,Carol,2026-10-16
O01464,C0655,Market Intelligence,203328,Closed Won,Bob,2026-05-28
O01465,C0725,Commodity Insights,96906,Negotiation,David,2026-06-25
O01466,C0164,Market Intelligence,89609,Prospecting,Alice,2026-04-19
O01467,C0318,ESG Analytics,188560,Closed Lost,Carol,2026-09-18
O01468,C0183,Commodity Insights,167128,Prospecting,Bob,2026-02-03
O01469,C0729,ESG Analytics,244782,Closed Won,Carol,2026-03-23
O01470,C0349,ESG Analytics,97746,Closed Won,Bob,2026-07-04
O01471,C0866,ESG Analytics,218535,Negotiation,Emma,2026-10-03
O01472,C0332,Market Intelligence,121008,Prospecting,Bob,2026-09-05
O01473,C0684,Commodity Insights,11909,Closed Won,Bob,2026-12-08
O01474,C0252,Market Intelligence,120436,Proposal,Bob,2026-01-10
O01475,C0250,Market Intelligence,229796,Closed Lost,David,2026-08-14
O01476,C0570,ESG Analytics,153920,Proposal,David,2026-03-28
O01477,C0532,ESG Analytics,109757,Closed Lost,David,2026-12-09
O01478,C0724,Commodity Insights,215613,Negotiation,David,2026-06-12
O01479,C0922,Market Intelligence,88926,Closed Lost,Carol,2026-02-23
O01480,C0138,Commodity Insights,230429,Proposal,Emma,2026-10-05
O01481,C0099,ESG Analytics,190690,Closed Won,Emma,2026-06-04
O01482,C0827,ESG Analytics,64722,Negotiation,Emma,2026-04-15
O01483,C0276,ESG Analytics,224313,Prospecting,David,2026-10-15
O01484,C0510,ESG Analytics,119343,Prospecting,Bob,2026-01-18
O01485,C0460,ESG Analytics,175466,Prospecting,Carol,2026-08-28
O01486,C0724,Market Intelligence,21718,Negotiation,Alice,2026-12-09
O01487,C0584,Commodity Insights,240019,Prospecting,Emma,2026-08-14
O01488,C0722,Market Intelligence,108873,Proposal,David,2026-05-18
O01489,C0714,ESG Analytics,84865,Negotiation,Bob,2026-10-26
O01490,C0897,ESG Analytics,111729,Proposal,Emma,2026-11-19
O01491,C0323,Market Intelligence,164801,Prospecting,Carol,2026-10-04
O01492,C0794,Market Intelligence,165917,Prospecting,Emma,2026-07-24
O01493,C0166,ESG Analytics,56018,Proposal,Emma,2026-03-27
O01494,C0186,Market Intelligence,175238,Closed Won,Alice,2026-06-03
O01495,C0097,Commodity Insights,155471,Closed Won,David,2026-07-23
O01496,C0486,Market Intelligence,227105,Negotiation,Bob,2026-02-10
O01497,C0364,Market Intelligence,190404,Closed Won,Carol,2026-08-03
O01498,C0189,Commodity Insights,110231,Proposal,Bob,2026-06-21
O01499,C0649,Market Intelligence,94055,Closed Won,Alice,2026-09-09
O01500,C0021,ESG Analytics,20964,Closed Lost,Alice,2026-11-12
O01501,C0098,Market Intelligence,5453,Closed Lost,Alice,2026-01-11
O01502,C0394,Commodity Insights,12249,Closed Lost,Emma,2026-06-28
O01503,C0072,Market Intelligence,54409,Closed Lost,David,2026-03-18
O01504,C0224,Commodity Insights,30418,Proposal,Emma,2026-06-19
O01505,C0182,Commodity Insights,190170,Proposal,Emma,2026-03-27
O01506,C0839,Commodity Insights,12953,Closed Lost,Alice,2026-09-26
O01507,C0964,Market Intelligence,216603,Negotiation,Carol,2026-02-12
O01508,C0700,Market Intelligence,159692,Closed Lost,Bob,2026-02-16
O01509,C0198,ESG Analytics,45698,Closed Lost,Carol,2026-08-22
O01510,C0562,Commodity Insights,210537,Closed Won,Alice,2026-11-18
O01511,C0068,Commodity Insights,69545,Negotiation,Bob,2026-04-27
O01512,C0503,Market Intelligence,213156,Closed Won,Alice,2026-06-02
O01513,C0939,Commodity Insights,217574,Closed Lost,Alice,2026-09-03
O01514,C0680,ESG Analytics,89031,Closed Lost,Emma,2026-10-23
O01515,C0545,ESG Analytics,108333,Closed Lost,Bob,2026-05-11
O01516,C0139,Commodity Insights,205152,Proposal,Carol,2026-11-14
O01517,C0414,Commodity Insights,103845,Prospecting,David,2026-01-16
O01518,C0107,Commodity Insights,152129,Closed Won,Emma,2026-07-10
O01519,C0510,Commodity Insights,207071,Prospecting,Emma,2026-01-07
O01520,C0970,Market Intelligence,85509,Closed Lost,Emma,2026-09-06
O01521,C0657,Commodity Insights,198791,Prospecting,Emma,2026-01-02
O01522,C0990,Commodity Insights,105899,Proposal,Carol,2026-09-02
O01523,C0844,ESG Analytics,234036,Closed Won,Emma,2026-09-28
O01524,C0183,ESG Analytics,102209,Prospecting,Bob,2026-02-15
O01525,C0973,Market Intelligence,238925,Proposal,Carol,2026-02-23
O01526,C0209,Commodity Insights,59194,Closed Lost,Emma,2026-01-02
O01527,C0945,Commodity Insights,59009,Prospecting,Carol,2026-01-08
O01528,C0676,Commodity Insights,51414,Closed Won,Bob,2026-06-27
O01529,C0412,Market Intelligence,45875,Proposal,Emma,2026-04-20
O01530,C0685,Commodity Insights,236196,Closed Won,Emma,2026-12-28
O01531,C0924,ESG Analytics,86196,Proposal,Carol,2026-07-23
O01532,C0011,Commodity Insights,220889,Closed Won,David,2026-05-27
O01533,C0923,Market Intelligence,219099,Closed Won,Carol,2026-10-01
O01534,C0642,ESG Analytics,108669,Prospecting,David,2026-03-22
O01535,C0707,Market Intelligence,23487,Prospecting,Alice,2026-03-26
O01536,C0501,Market Intelligence,53066,Closed Lost,Carol,2026-03-24
O01537,C0263,ESG Analytics,192439,Closed Won,Carol,2026-09-10
O01538,C0292,ESG Analytics,73550,Prospecting,Alice,2026-07-27
O01539,C0907,Market Intelligence,27676,Closed Lost,David,2026-04-05
O01540,C0531,Market Intelligence,127934,Closed Won,Alice,2026-02-08
O01541,C0039,Commodity Insights,53359,Prospecting,Alice,2026-04-14
O01542,C0631,Commodity Insights,119847,Proposal,David,2026-10-25
O01543,C0043,ESG Analytics,249741,Closed Lost,Bob,2026-04-24
O01544,C0326,Market Intelligence,154107,Prospecting,Bob,2026-06-28
O01545,C0974,Commodity Insights,246654,Proposal,Carol,2026-08-07
O01546,C0924,ESG Analytics,19792,Closed Won,David,2026-03-10
O01547,C0518,Market Intelligence,64044,Proposal,Bob,2026-06-22
O01548,C0739,Commodity Insights,11634,Closed Won,Alice,2026-04-20
O01549,C0542,Commodity Insights,150975,Proposal,Bob,2026-09-11
O01550,C0059,Market Intelligence,184506,Prospecting,David,2026-09-18
O01551,C0018,ESG Analytics,193870,Proposal,Carol,2026-06-02
O01552,C0147,Market Intelligence,184389,Proposal,Alice,2026-07-01
O01553,C0577,Market Intelligence,218308,Closed Won,Emma,2026-02-28
O01554,C0230,ESG Analytics,14226,Closed Lost,Emma,2026-02-01
O01555,C0665,Commodity Insights,154813,Closed Won,Carol,2026-11-20
O01556,C0397,Commodity Insights,243614,Proposal,David,2026-10-09
O01557,C0354,ESG Analytics,124271,Closed Won,Bob,2026-08-18
O01558,C0901,Commodity Insights,63678,Proposal,Carol,2026-11-24
O01559,C0179,Commodity Insights,72426,Proposal,Carol,2026-12-01
O01560,C0443,Commodity Insights,42744,Prospecting,David,2026-07-23
O01561,C0901,ESG Analytics,228263,Proposal,David,2026-03-27
O01562,C0642,Commodity Insights,59552,Closed Won,David,2026-07-15
O01563,C0752,Commodity Insights,121363,Closed Won,David,2026-06-11
O01564,C0334,ESG Analytics,109564,Proposal,Emma,2026-04-08
O01565,C0223,ESG Analytics,55060,Closed Lost,Bob,2026-12-22
O01566,C0803,ESG Analytics,100267,Closed Won,Emma,2026-07-12
O01567,C0660,Commodity Insights,60971,Closed Won,Bob,2026-08-04
O01568,C0556,ESG Analytics,123572,Negotiation,Emma,2026-07-02
